id,title
20760,Lilo & Stitch 2: Stitch Has a Glitch
10803,Logan's Run
6964,Something's Gotta Give
729720,The Last Mercenary
56589,The Seventh Company Outdoors
11520,Grumpy Old Men
6415,Three Kings
68727,Trance
8649,Bringing Out the Dead
177494,Veronica Mars
619278,Inside Man: Most Wanted
613099,The Legacy of the Bones
339964,Valerian and the City of a Thousand Planets
20539,The Crucible
11012,Damage
10687,Tigerland
10328,Cocoon
1948,Crank
341012,Popstar: Never Stop Never Stopping
529485,The Way Back
332210,Storks
32042,Night Moves
11422,Midway
11412,The Long Kiss Goodnight
9614,Happy Gilmore
9517,Bully
81440,"Good Luck Charlie, It's Christmas!"
31007,Welcome to the Rileys
22171,Ms .45
14029,Demons
12113,Body of Lies
4169,Breach
309245,Mistress America
10189,Pineapple Express
4944,Burn After Reading
715123,Books of Blood
382322,Batman: The Killing Joke
241848,The Guest
61404,Point Blank
14370,Real Genius
6639,Love in the Time of Cholera
529862,Brittany Runs a Marathon
22414,Postcards from the Edge
17689,The Gauntlet
2454,The Chronicles of Narnia: Prince Caspian
26388,Buried
15393,Play Misty for Me
5595,Fermat's Room
359246,Hell House LLC
21309,River's Edge
13122,The People Under the Stairs
10333,The Prince of Tides
39103,Dragon Ball Z: The Return of Cooler
15742,Taxidermia
331588,The Great Gilly Hopkins
317198,Bad Hair Day
12155,Alice in Wonderland
2330,Taxi
457136,Mary Queen of Scots
152747,All Is Lost
489927,The Kindergarten Teacher
436274,Radius
250124,The Diary of a Teenage Girl
11654,The Hunger
9313,The Man in the Iron Mask
7555,Rambo
310135,Turbo Kid
136795,The Heat
12720,Suicide Club
8874,My Best Friend's Wedding
8738,The Final Countdown
433310,When We First Met
18331,The Nutty Professor
11211,Bring It On: All or Nothing
8827,99 francs
1576,Resident Evil
720755,The Kid Detective
38410,The Poughkeepsie Tapes
13768,Tuck Everlasting
9707,Bubba Ho-tep
11183,French Fried Vacation
7446,Tropic Thunder
3179,Beavis and Butt-Head Do America
78698,Big Miracle
8266,Female Agents
334524,Gold
413644,The Son of Bigfoot
332340,Man Up
241239,A Most Violent Year
75612,Oblivion
10875,The Fabulous Baker Boys
9331,Clear and Present Danger
3525,Working Girl
68817,Footloose
62592,Revenge of the Bridesmaids
46528,The Warrior's Way
21316,Leroy & Stitch
9087,The American President
2251,Unfaithful
1729,The Forbidden Kingdom
13155,Return to Oz
10155,U Turn
1610,Fever Pitch
511785,Alex Strangelove
62835,Colombiana
13062,Boundin'
11884,The Last Starfighter
11338,Into the Night
1498,Teenage Mutant Ninja Turtles
554230,The Lost Daughter
315872,Mia madre
205022,Chennai Express
10664,[REC]²
503125,Little Monsters
413518,Pinocchio
351044,Welcome to Marwen
10503,Happy-Go-Lucky
9534,The Ferpect Crime
7450,Titan A.E.
512,Scoop
601470,The Eyes of Tammy Faye
10691,Crazy/Beautiful
10215,Sliding Doors
8913,Pet Sematary
3902,I'm Not There
1369,Rambo: First Blood Part II
26736,Wizards of Waverly Place: The Movie
10952,New Jack City
2059,National Treasure
471506,Greta
440626,Sobibor
81250,Geek Charming
22794,Cloudy with a Chance of Meatballs
16910,Naruto: Legend of the Stone of Gelel
9093,The Four Feathers
613349,A Good Doctor
13967,Miss Potter
10668,Suicide Kings
8467,Dumb and Dumber
469055,In the Game
9900,Grandma's Boy
9442,Dead Men Don't Wear Plaid
8204,The Spiderwick Chronicles
1571,Live Free or Die Hard
396422,Annabelle: Creation
38368,Uncle Boonmee Who Can Recall His Past Lives
22586,The Swan Princess
15613,Fire in the Sky
2148,The Cotton Club
577,To Die For
49521,Man of Steel
39781,The Kids Are All Right
11515,Goya's Ghosts
6575,Walk Hard: The Dewey Cox Story
92591,Bernie
48492,Detective Dee and the Mystery of the Phantom Flame
45132,Super
18764,Twin Dragons
18126,Hannah Montana: The Movie
8992,The Sure Thing
944,Lethal Weapon 4
80321,Madagascar 3: Europe's Most Wanted
14854,Lone Wolf McQuade
5951,The Jane Austen Book Club
2110,Wasabi
565743,The Vast of Night
80274,Ender's Game
18129,The Grifters
10412,Romper Stomper
489430,Terrified
300693,Truth
13090,Sunshine Cleaning
10414,The Mighty Ducks
484718,Coming 2 America
396810,The Last Word
24740,The Entity
14249,Revenge
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
9913,The Skeleton Key
480857,Radioactive
64678,The Art of Getting By
9403,Private Parts
345009,Mine
253306,Housebound
241842,Dead Snow 2: Red vs. Dead
10135,Road House
306650,Kajaki
43629,Doodlebug
22970,The Cabin in the Woods
14926,Uptown Girls
9917,Waist Deep
8834,Conspiracy Theory
2788,Reality Bites
6,Judgment Night
109421,Side Effects
56832,Gantz
27936,Micmacs
8066,Stay
25,Jarhead
239678,This Is Where I Leave You
11430,The Lion King 1½
9816,Save the Last Dance
9689,Hollywood Ending
2882,Hunting and Gathering
1562,28 Weeks Later
309299,Experimenter
143567,Just Like Brothers
10947,High School Musical
9291,The Longest Yard
8961,Bad Boys II
2779,The Curse of the Jade Scorpion
311291,45 Years
12924,The Place Promised in Our Early Days
12690,Appaloosa
11635,Old School
11443,Dead Presidents
9613,Spider
877183,The Simpsons in Plusaversary
11887,High School Musical 3: Senior Year
11027,The Postman Always Rings Twice
10970,Silent Movie
8461,Funny Games
6972,Australia
481157,In Her Hands
435707,Skins
39939,Super Troopers
8005,Robin Hood: Men in Tights
544,There's Something About Mary
390062,Jungle
76338,Thor: The Dark World
75780,Jack Reacher
50456,Hanna
16418,Barbie Presents: Thumbelina
8696,Calendar Girls
4564,Sex and the City
668,On Her Majesty's Secret Service
339259,The Man with the Iron Heart
171274,Inherent Vice
60307,Diary of a Wimpy Kid: Rodrick Rules
348350,Solo: A Star Wars Story
300673,The Finest Hours
264656,The Homesman
20178,World's Greatest Dad
9768,Cry-Baby
1945,Nell
480001,The Art of Self-Defense
20455,Digimon: The Movie
11372,The Eagle Has Landed
2123,"Me, Myself & Irene"
353616,Pitch Perfect 3
2605,Short Circuit
153158,Underdogs
9445,Apt Pupil
428495,The Nile Hilton Incident
411638,The Fury of a Patient Man
410117,Lady Macbeth
59860,Monte Carlo
14397,Whisper
11364,Regarding Henry
10493,Dead Calm
8198,The Quiet American
2290,Jakob the Liar
1586,Secret Window
398588,Dismissed
186929,Borgman
60309,The Conspirator
51917,A Whole Life Ahead
51540,Horrible Bosses
123,The Lord of the Rings
370665,Dilwale
83899,You're Next
75174,The Grey
11064,Brewster's Millions
166,The Party
581859,Da 5 Bloods
9944,The Pelican Brief
351286,Jurassic World: Fallen Kingdom
44945,Trust
14510,From Beyond
11365,Wilde
10909,Kalifornia
9532,Final Destination
449756,The Postcard Killings
206408,Chinese Puzzle
36801,Cemetery Junction
21407,The Collector
18503,Caterina in the Big City
12185,Heaven Can Wait
10409,Strictly Ballroom
290512,The Mountain Between Us
10354,True Crime
19124,Blind Fury
12637,"New York, New York"
8765,Nirvana
654028,The Christmas Chronicles: Part Two
468302,Love and Bullets
5353,The Hunting Party
1593,Night at the Museum
517088,Being the Ricardos
270303,It Follows
10874,Muppet Treasure Island
10650,Sudden Impact
5955,The Pledge
4105,Black Rain
458897,Charlie's Angels
37933,Tales from Earthsea
12165,The Burning Plain
12133,Step Brothers
5121,The Sugarland Express
773655,Death to 2020
559907,The Green Knight
458534,Rolling to You
375366,The Girl with All the Gifts
244563,"Kumiko, the Treasure Hunter"
244509,Cold in July
241259,Alice Through the Looking Glass
164457,Out of the Furnace
48289,The Debt
10656,Subway
10652,Hamburger Hill
215,Saw II
672741,Till Death
325173,Close Range
88005,Seeking a Friend for the End of the World
9429,A Night at the Roxbury
834,Underworld: Evolution
160139,Night Train to Lisbon
27324,Pulse
10961,Behind the Mask: The Rise of Leslie Vernon
9950,Find Me Guilty
163,Ocean's Twelve
486131,Shaft
397517,Be Somebody
44865,The Grandmaster
537739,Can You Keep a Secret?
464052,Wonder Woman 1984
11300,Something Wild
9529,Candyman
34204,Return to Halloweentown
10389,The Eye
193,Star Trek: Generations
487476,Nothing to Hide
398181,You Were Never Really Here
345637,Sanjay's Super Team
242042,Barefoot
15261,Bring It On: In It to Win It
467482,A Man in a Hurry
231576,Wish I Was Here
59387,The Powerpuff Girls Movie
9389,Renaissance
8446,Bugsy Malone
6538,Charlie Wilson's War
667,You Only Live Twice
477018,The Translators
438674,Dragged Across Concrete
400,Things to Do in Denver When You're Dead
526051,Look Away
524369,The Many Saints of Newark
146304,The Best Man Holiday
73358,Page Eight
25155,The Stepfather
227156,The Giver
9595,Hot Shots!
669671,Night Teeth
301365,The Neon Demon
257785,Tulip Fever
11681,The Two Missionaries
8840,DragonHeart
581600,Spenser Confidential
426284,Blade of the Immortal
12079,Spun
9346,Risky Business
723072,Host
12524,Titus
635744,Jarhead: Law of Return
522681,Escape Room
33875,Pokémon Heroes
13195,Flawless
9585,Not Without My Daughter
726208,Don't Listen
11814,Weird Science
11281,Halloween II
10539,James and the Giant Peach
1894,Star Wars: Episode II - Attack of the Clones
435921,It’s the Law
339927,Kevin Hart: What Now?
19898,Pandorum
157847,Joe
2105,American Pie
542,The Crime of Padre Amaro
529962,The Perfection
8488,Hitch
7211,Dan in Real Life
4413,The Brave One
3877,Things We Lost in the Fire
631843,Old
626393,The Sleepover
489326,Mortal
467936,The Children Act
47218,Happythankyoumoreplease
10881,Avalon
16538,"I Love You, Man"
11441,Madly in Love
9342,The Mask of Zorro
8194,A Guide to Recognizing Your Saints
1990,Paranoid Park
605116,Project Power
424139,Halloween
376166,From the Land of the Moon
374465,Things to Come
83201,Puss in Boots: The Three Diablos
6081,Revenge of the Pink Panther
39371,L'allenatore nel pallone
13704,License to Drive
11980,The Prophecy
10147,Bad Santa
399725,Ideal Home
180894,Ninja: Shadow of a Tear
12797,Ghost Town
12775,Flesh + Blood
282984,Irrational Man
247182,El Niño
87499,The East
44048,Unstoppable
17898,Silver Bullet
10872,The Ref
8338,Blindness
203793,Stalingrad
38843,Ramona and Beezus
6950,Outbreak
55721,Bridesmaids
44129,The Company Men
10502,The Man Without a Face
10490,Drop Dead Gorgeous
248774,Obvious Child
112336,Hitchcock
8643,The Exorcism of Emily Rose
3638,No Reservations
816,Austin Powers: International Man of Mystery
623195,Falling Inn Love
339408,The Birth of a Nation
13649,High School Musical 2
10890,Stripes
628900,The Contractor
469056,A New Girl In Paris!
227700,Anna
101669,Mother's Day
11298,The Howling
401981,Red Sparrow
11551,Small Soldiers
9352,EuroTrip
575446,New Order
274857,King Arthur: Legend of the Sword
22897,It's Complicated
15070,Undisputed
13465,The Adventures of Ichabod and Mr. Toad
11023,Thirteen
4958,The Legend of Bagger Vance
1865,Pirates of the Caribbean: On Stranger Tides
673174,Offering to the Storm
425591,I Don't Feel at Home in This World Anymore
423204,Angel Has Fallen
300155,A Royal Night Out
238751,Best of the Best
80389,Get the Gringo
489245,The Kill Team
411736,Batman: Return of the Caped Crusaders
34560,Halloweentown High
21861,LOL (Laughing Out Loud)
13850,Song of the South
218425,Frequencies
9255,Hot Shots! Part Deux
588,Silent Hill
505026,Death on the Nile
258099,Just Before I Go
246655,X-Men: Apocalypse
11543,Kingpin
3049,Ace Ventura: Pet Detective
536176,Brexit: The Uncivil War
433422,Fairy Tail: Dragon Cry
53319,What a Beautiful Day
43947,I Spit on Your Grave
2978,Ghostbusters II
401545,Everybody Knows
14881,Joe Kidd
10800,Dragon Hunters
9399,Lionheart
5139,The Fox and the Child
788929,Lamb
146216,RED 2
60175,The Under-Gifted
5879,In the Realm of the Senses
400650,Mary Poppins Returns
392207,The Invisible Guardian
271724,Hippocrates
14136,The Love Bug
14024,Raise Your Voice
136400,2 Guns
73567,Killer Joe
36218,Pokémon: Jirachi - Wish Maker
13665,Arthur
10484,The ComDads
1893,Star Wars: Episode I - The Phantom Menace
469274,Nicky Larson and the Cupid's Perfume
11247,A Cinderella Story
553604,Honest Thief
528985,Assimilate
34065,Pokémon: Destiny Deoxys
10052,Dragonfly
330,The Lost World: Jurassic Park
733317,Monsters of Man
206647,Spectre
10760,Sydney White
9839,Beyond Borders
77221,Black Gold
14517,MirrorMask
11400,The New World
544404,Who You Think I Am
324744,You Can't Save Yourself Alone
309302,Wolf Totem
177271,Lego Batman: The Movie - DC Super Heroes Unite
24122,The Rebound
16119,Cinderella III: A Twist in Time
1710,Copycat
535,Flashdance
463843,Sweetheart
245700,Mr. Turner
22832,Ninja Assassin
10279,Summer of Sam
8748,Eagle vs Shark
492719,Godzilla: City on the Edge of Battle
431819,Fireworks
407436,Mowgli: Legend of the Jungle
15655,The Tigger Movie
13573,The United States of Leland
10126,Colors
8954,Reservation Road
8288,A Midsummer Night's Sex Comedy
274479,Joy
12610,Osmosis Jones
11899,The Muppets Take Manhattan
9716,Everyone Says I Love You
1493,Miss Congeniality
726429,Xtreme
520900,The Personal History of David Copperfield
242224,The Babadook
10782,Basic
884,Crash
575100,When Mom Is Away
464889,Sniper: Ultimate Kill
421471,Flower
347629,Thank You for Your Service
10569,Small Time Crooks
7518,Over the Hedge
2360,Saving Grace
293167,Kong: Skull Island
10622,Mr. Nice Guy
273271,Time Lapse
270946,Penguins of Madagascar
146015,The Double
121826,Quartet
37725,It's a Boy Girl Thing
30689,Four Flies on Grey Velvet
8413,Event Horizon
865,The Running Man
603119,The Silencing
553608,Cinderela Pop
21629,Stir Crazy
15739,Annie
10347,Dobermann
6069,The Witches of Eastwick
359983,The Lion Guard: Return of the Roar
70981,Prometheus
665251,Altered Carbon: Resleeved
475303,A Rainy Day in New York
452773,"Tad, the Lost Explorer, and the Secret of King Midas"
417384,Scary Stories to Tell in the Dark
842,The Assassination of Richard Nixon
390054,Sand Castle
728526,Encounter
522938,Rambo: Last Blood
376659,Bad Moms
354279,Charming
97899,A Magnificent Haunting
10398,Double Jeopardy
482,Shaft
204922,Before I Go to Sleep
11282,Harold & Kumar Go to White Castle
10288,Fido
329712,The Measure of a Man
267192,Genius
57825,Bride & Prejudice
38842,Middle Men
19405,Recess: School's Out
10806,In & Out
9664,Flyboys
2789,The Chronicles of Riddick
1965,A Perfect Murder
287689,7 Days in Hell
39874,My Bloody Valentine
582883,Deerskin
532620,Let's Dance
72431,Red Tails
63492,What's Your Number?
12106,The Quick and the Dead
11198,City Hunter
5680,"Elvira, Mistress of the Dark"
398929,Alibi.com
36586,Blade II
25059,Homeward Bound II: Lost in San Francisco
740985,Borat Subsequent Moviefilm
369230,Them Who?
38542,The Disappearance of Alice Creed
38363,Fair Game
444539,The Bookshop
27958,Cruising
10081,The Principal
4729,The Gendarme Gets Married
341174,Fifty Shades Darker
274862,The Lego Ninjago Movie
270343,Love at First Fight
38575,The Karate Kid
492282,Like a Cat on a Highway
445040,My Friend Dahmer
84341,Smashed
68724,Elysium
41154,Men in Black 3
14317,The Wild Thornberrys Movie
8909,Wanted
636,THX 1138
716258,Black Box
68812,The Iceman
10866,Joy Ride
10390,For Love of the Game
7516,Smokin' Aces
802217,8-Bit Christmas
540901,Hustlers
229297,Magic in the Moonlight
308504,Last Knights
295964,Burnt
10567,Dinosaur
9035,Slither
523172,Late Night
10184,He's Just Not That Into You
9086,Young Guns II
543540,The Perfect Date
436459,Almost Friends
389868,Seoul Station
287590,Saint Seiya: Legend of Sanctuary
39101,Dragon Ball Z: The Tree of Might
9276,The Faculty
299,Ocean's Eleven
306947,The Invitation
290859,Terminator: Dark Fate
84355,Your Sister's Sister
22620,Scooby-Doo! The Mystery Begins
20943,The Ugly Truth
18898,Looking for Eric
302,Swimming Pool
644092,Finding ʻOhana
594718,Sputnik
446791,All the Money in the World
172385,Rio 2
14052,Revenge of the Nerds
12242,Mulan II
435,The Day After Tomorrow
152,Star Trek: The Motion Picture
593910,Cinderella
331583,The Whole Truth
102382,The Amazing Spider-Man 2
12437,Underworld: Rise of the Lycans
531438,Holiday in the Wild
225728,Macbeth
15301,Twilight Zone: The Movie
11808,U.S. Marshals
669664,"My Donkey, My Lover & I"
466081,The Informer
401469,Widows
116711,Epic
37910,Voices of a Distant Star
10361,Ginger Snaps 2: Unleashed
9843,Big Nothing
639798,32 Malasana Street
5718,King of California
991,The Man Who Fell to Earth
429733,Mayhem
210947,Afflicted
474051,Calibre
184098,Think Like a Man Too
17710,Hey Arnold! The Movie
13205,Bambi II
11614,Bomber
11521,Little Man Tate
6283,MouseHunt
515818,Yao
375012,Under the Shadow
699,For Your Eyes Only
515333,Amateur
391710,A Futile and Stupid Gesture
23963,Pontypool
848,Dragonslayer
575774,His House
396398,The Meyerowitz Stories (New and Selected)
334878,Blind Date
50620,The Twilight Saga: Breaking Dawn - Part 2
11348,Fragile
630240,Titane
335051,God Willing
119569,Marvel One-Shot: Item 47
15567,Stitch! The Movie
10449,When a Man Loves a Woman
9681,Casanova
9437,Kiss the Girls
74,War of the Worlds
738646,Operation Christmas Drop
37269,My Fake Fiance
17496,Urban Cowboy
10957,The Black Cauldron
10575,Heaven
16617,Mindhunters
2107,L.A. Story
566454,The Mystery of Henri Pick
441282,Night Hunter
400157,Wonder Park
361777,Smoke & Mirrors
10660,It Could Happen to You
253,Live and Let Die
199575,These Final Hours
51991,Romantics Anonymous
16523,Where the Wild Things Are
13053,Bolt
8346,My Big Fat Greek Wedding
5125,Rendition
42892,Happy Family
8012,Get Shorty
457335,Guns Akimbo
431072,Step Sisters
18032,The Secret of Moonacre
12085,Mad Money
10859,Stakeout
9870,Forgetting Sarah Marshall
617708,La Llorona
611207,The Knight Before Christmas
280996,Mr. Holmes
252838,The Wedding Ringer
243684,"Men, Women & Children"
73723,The Lorax
33408,The Crush
24548,Just One of the Guys
4241,Visitor Q
920081,Megaboa
19268,So Happy Together
15373,Role Models
14254,The Uninvited
1551,Flatliners
295693,The Boss Baby
115290,Blue Lagoon: The Awakening
47760,Restless
41602,Charlie Countryman
3537,Fame
273477,Scouts Guide to the Zombie Apocalypse
11827,Heavy Metal
425001,The War with Grandpa
12222,Horton Hears a Who!
10466,The Money Pit
9522,Wedding Crashers
708,The Living Daylights
606625,Follow Me
157849,A Most Wanted Man
75674,Act of Valor
13022,Rogue
613096,"I Love You, Stupid"
33365,The Night Before the Exams
10210,A Midsummer Night's Dream
9535,Analyze This
5336,"Salò, or the 120 Days of Sodom"
810873,Single All the Way
396940,Super Dark Times
172386,Return to Nim's Island
72387,Safe
14684,School Ties
10684,Courage Under Fire
521127,Kingdoms
433502,The Aftermath
109428,Evil Dead
22972,Green Zone
9779,The Sisterhood of the Traveling Pants
452,The Idiots
694254,Baggio: The Divine Ponytail
420634,Terrifier
266082,Girlhood
29437,Rabid
9350,Cliffhanger
403605,Headshot
145197,Upstream Color
10326,Forever Young
708336,Return of the Tooth Fairy
429417,Ghost Stories
10249,The Rocketeer
4244,The Kid
11498,Dead Again
8868,Asterix vs. Caesar
2069,The Whole Nine Yards
96,Beverly Hills Cop II
609972,Paranormal Activity: Next of Kin
406759,Moonfall
159121,Paulette
27586,The Runaways
541524,Passing
536115,Godzilla: The Planet Eater
27582,The Mechanic
14462,The Manchurian Candidate
10741,Bobby
10631,All of Me
10527,Madagascar: Escape 2 Africa
8279,Paris
1907,The Beach
531219,Roald Dahl's The Witches
526896,Morbius
441183,Light of My Life
339397,Café Society
62156,De Pernas pro Ar
10898,The Little Mermaid II: Return to the Sea
10894,May
9691,Assassins
9032,Big Daddy
11846,Father of the Bride
10021,The Secret of My Success
2617,The Great Outdoors
664,Twister
547539,Sweetheart
427641,Rampage
261023,Black Mass
184314,Young & Beautiful
15602,Grumpier Old Men
12182,Nick and Norah's Infinite Playlist
11333,Super Fuzz
7873,Harsh Times
315,"Faster, Pussycat! Kill! Kill!"
303858,Money Monster
157547,Oculus
45243,The Hangover Part II
9772,Air Force One
644090,"Love, Guaranteed"
19344,Loving Annabelle
12689,"Angus, Thongs and Perfect Snogging"
9873,F/X
4141,Shoot 'Em Up
584,2 Fast 2 Furious
667739,The Man from Toronto
535167,The Wandering Earth
453755,Arctic
300667,3 Generations
1281,Bean
193893,Let's Be Cops
33689,It Takes Two
20857,Hardball
11676,Nothing to Lose
10991,Pokémon 3: The Movie
9404,First Strike
7442,Sleeping with the Enemy
374617,Imperium
333385,Mr. Right
324852,Despicable Me 3
109451,Cloudy with a Chance of Meatballs 2
28032,Thumbelina
8217,Alice
4233,Scream 2
329263,Suck Me Shakespeer 2
36593,Naked Gun 33⅓: The Final Insult
411741,Ingrid Goes West
399360,Alpha
253450,The Assassin
70006,Never Back Down 2: The Beatdown
628914,Queenpins
74387,Goon
11584,Roxanne
623491,The Babysitter: Killer Queen
154441,Till Luck Do Us Part
48466,Scared Shrekless
10348,Thunderbolt
3536,U-571
622,The Ninth Gate
460793,Olaf's Frozen Adventure
286554,Two Night Stand
95610,Bridget Jones's Baby
11564,Class of 1984
10818,Water Lilies
5683,Pee-wee's Big Adventure
625568,Unhinged
278247,Walt Before Mickey
36834,Total Eclipse
26285,Fantozzi Still Suffers
12535,High Anxiety
582913,The Room
409421,Blame!
376866,Jackie
10337,Bugsy
8665,K-19: The Widowmaker
531454,Eurovision Song Contest: The Story of Fire Saga
521029,Annabelle Comes Home
292431,Love
157827,Louder Than Bombs
48186,The Boy Who Cried Werewolf
12308,The Last Kiss
1406,City Slickers
606117,A Cinderella Story: Christmas Wish
117251,White House Down
13161,Big Stan
8952,I Love You Phillip Morris
20048,Confessions of a Shopaholic
200,Star Trek: Insurrection
181812,Star Wars: The Rise of Skywalker
16899,Easy Virtue
9315,Flightplan
8208,The Man Who Knew Too Much
627463,The Assistant
324670,Spectral
59678,Attack the Block
18405,The Last House on the Left
13193,Saved!
11559,Tideland
10576,Psycho II
625450,Tall Girl
125521,Slayers Return
59961,Safe House
11596,New Nightmare
9422,A Civil Action
6947,The Village
2046,The Gift
156711,Austenland
84306,Liberal Arts
82654,Warm Bodies
54318,The Water Horse
13483,Awake
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader
4421,G.I. Jane
231,Syriana
21610,Nighthawks
13655,Camp Rock
682,The Man with the Golden Gun
454992,The Spy Who Dumped Me
346685,The Girl on the Train
317144,Cyberbully
13680,The Game Plan
13027,Eagle Eye
10159,The Rundown
418333,Crush in Jaipur
228202,Meu Passado Me Condena: O Filme
45156,A Little Bit of Heaven
20526,TRON: Legacy
16690,Return to Never Land
467824,Illang: The Wolf Brigade
72784,The Loft
72197,The Pirates! In an Adventure with Scientists!
11001,Blue Streak
10247,He Was a Quiet Man
8491,Weekend at Bernie's
2207,16 Blocks
580532,Crisis
49527,Man on a Ledge
10761,Made of Honor
10540,Outland
408033,Tamara
79218,Ice Age: A Mammoth Christmas
16187,Buzz Lightyear of Star Command: The Adventure Begins
10471,Next Friday
7300,One Fine Day
152795,The Congress
85870,My Way
301804,Before I Wake
240832,Lucy
15139,The Pagemaster
3594,The Number 23
576004,Porno
403509,Boy Missing
328589,The Lady in the Van
297608,The Taking of Deborah Logan
266285,The Salvation
193610,The Other Woman
8987,The River Wild
621151,Spell
561362,Rust Creek
381890,The Mermaid
123553,The Mortal Instruments: City of Bones
20497,Ballet Shoes
10671,Airport
763149,Aftermath
84184,Celeste & Jesse Forever
20481,Nightbreed
11229,Freeway
544431,The Clovehitch Killer
395992,Life
18585,The Ramen Girl
768520,A California Christmas
567748,The Guilty
433501,City of Lies
387893,Ice Age: The Great Egg-Scapade
13275,Annapolis
11215,Baby Boom
10246,Porky's
5653,Luther
689723,Dangerous Lies
467938,Revenge
294795,The 9th Life of Louis Drax
173847,Amiche da morire
11503,The Serpent and the Rainbow
503616,Second Act
41592,StreetDance 3D
39102,Dragon Ball Z: Lord Slug
14429,Drive Me Crazy
9618,Tango & Cash
5174,Rush Hour 3
774741,Diary of a Wimpy Kid
309304,Grandma
9928,Robots
8922,Jeepers Creepers
320588,"Hello, My Name Is Doris"
200713,9 Month Stretch
14055,Starter for 10
14001,Dead Silence
13250,Butterfly on a Wheel
10278,Return to Paradise
3980,Critters
583268,"Someone, Somewhere"
525041,A Christmas Prince: The Royal Wedding
429203,The Old Man & the Gun
316727,The Purge: Election Year
11894,Curly Sue
587996,Below Zero
528491,WHAT DID JACK DO?
58232,Chalet Girl
16353,Ong Bak 2
1988,A Mighty Heart
417859,Puss in Boots
71688,The Iron Lady
11395,The Santa Clause
1283,"Torrente, the Dumb Arm of the Law"
171,The Party 2
775996,Outside the Wire
238615,Self/less
12710,Big Business
10057,The Three Musketeers
3981,What Women Want
293970,The Final Girls
76122,Marvel One-Shot: The Consultant
61891,Anonymous
13703,Less Than Zero
601844,Becky
16441,The Beastmaster
11326,Tommy
2655,What Lies Beneath
460668,I Feel Pretty
250225,The Duke of Burgundy
241554,Run All Night
429189,Wonder Wheel
175291,Cheap Thrills
137093,Last Vegas
48650,Room in Rome
39100,Dragon Ball Z: The World's Strongest
11529,Sweet Home Alabama
11120,The Mosquito Coast
10766,Damien: Omen II
10017,The Wraith
9077,Tarantula
2133,The Perfect Storm
425972,Cargo
334298,Monster Hunt
36668,X-Men: The Last Stand
670203,The Talent of the Hornet
121674,Great Expectations
81025,Salmon Fishing in the Yemen
60420,Like Crazy
10677,Dirty Dancing: Havana Nights
8584,Shanghai Noon
567965,Misbehaviour
302699,Central Intelligence
242088,The Trip to Italy
44147,Wild Target
11172,Music and Lyrics
3036,Mary Shelley's Frankenstein
928,Gremlins 2: The New Batch
811,Silent Running
268238,The Second Best Exotic Marigold Hotel
267863,Walking on Sunshine
10699,Hero
10330,Freaky Friday
500852,Miss Bala
343674,Gerald's Game
244268,Love Is Strange
30943,The Deep End of the Ocean
18086,Fright Night Part 2
11444,The Closet
253835,Los Bandoleros
157360,In a World...
9615,The Fast and the Furious: Tokyo Drift
419835,Crooked House
397722,Thoroughbreds
59859,Kick-Ass 2
23210,Six Degrees of Separation
12117,Instinct
9792,The Hills Have Eyes
1989,My Blueberry Nights
10295,Miami Supercops
4488,Friday the 13th
521034,The Secret Garden
11427,Dead End
6557,27 Dresses
522406,Flashback
298729,Do You See Me?
1713,Jungle Fever
397,French Kiss
16723,Sugar & Spice
11359,The Indian in the Cupboard
10750,Toy Soldiers
10529,Outlander
2453,Harley Davidson and the Marlboro Man
377985,Fan
62046,Flypaper
411999,OtherLife
341013,Atomic Blonde
14442,Ella Enchanted
574060,Gunpowder Milkshake
50780,The Beaver
27813,Basket Case
11128,Ladder 49
513574,Battle
435615,Possessor Uncut
12600,Pokémon 4Ever
11845,Intimacy
2075,Prizzi's Honor
681,Diamonds Are Forever
214,Saw III
574982,The Blackout
396461,Under the Silver Lake
286987,How to Build a Better Boy
43549,The Experiment
24869,Ink
20662,Robin Hood
11047,Asterix the Gaul
10715,Looney Tunes: Back in Action
9964,Bad Taste
2294,Jay and Silent Bob Strike Back
540,D.E.B.S.
356298,Don't Think Twice
44269,All That Glitters
34769,Defendor
211672,Minions
13374,Ice Princess
9679,Gone in Sixty Seconds
352186,Good Kids
340611,Indignation
76170,The Wolverine
41446,Scream 4
19955,I Do
13249,Seraphim Falls
9556,Darkman
6687,TransSiberian
1968,Fools Rush In
599975,Countdown
34544,The A-Team
290751,Secret in Their Eyes
72105,Ted
27346,Maniac
9788,Accepted
86555,Take This Waltz
81342,Delicacy
18269,Lady and the Tramp II: Scamp's Adventure
17707,Brokedown Palace
11068,Singles
10491,Enigma
333484,The Magnificent Seven
209403,Bad Words
6279,Sister Act 2: Back in the Habit
75,Mars Attacks!
763148,Time Is Up
49017,Dracula Untold
16229,Prozac Nation
9593,Last Action Hero
401478,Death Race: Beyond Anarchy
250574,Creep
77561,EVA
19277,In Hell
11114,Pete's Dragon
6795,Zathura: A Space Adventure
2275,The General's Daughter
11081,Taking Lives
602545,Into the Labyrinth
294652,Son of a Gun
138038,Girl vs. Monster
121606,Resolution
9992,Arthur and the Invisibles
8388,¡Three Amigos!
516329,Antlers
477033,Errementari: The Blacksmith and the Devil
